,loss,accuracy,val_loss,val_accuracy
0,0.2264985293149948,0.6246269941329956,0.21207061409950256,0.6664473414421082
1,0.19514764845371246,0.7155587077140808,0.20200884342193604,0.6970394849777222
2,0.1805301308631897,0.7567141652107239,0.19529542326927185,0.7128289341926575
3,0.171415776014328,0.7823690176010132,0.18941177427768707,0.7299342155456543
4,0.16307146847248077,0.8024287223815918,0.18519039452075958,0.7388157844543457
5,0.1570020467042923,0.819379985332489,0.18198038637638092,0.7483552694320679
6,0.15162737667560577,0.8333057165145874,0.1784999668598175,0.7582237124443054
7,0.1467125415802002,0.8446203470230103,0.17728343605995178,0.7588815689086914
8,0.143053337931633,0.8550646305084229,0.17528526484966278,0.758552610874176
9,0.1394432932138443,0.861240029335022,0.1733478158712387,0.7644736766815186
10,0.1367061883211136,0.8677470088005066,0.17220957577228546,0.7697368264198303
11,0.1337459683418274,0.8726375699043274,0.17045769095420837,0.7786183953285217
12,0.1312829554080963,0.879351794719696,0.1688644140958786,0.7825657725334167
13,0.1288326233625412,0.8842423558235168,0.167859748005867,0.7799342274665833
14,0.12656638026237488,0.8889257311820984,0.16666755080223083,0.7822368144989014
15,0.12442626804113388,0.8919098377227783,0.16536842286586761,0.7907894849777222
16,0.12234991788864136,0.8955155611038208,0.1646314412355423,0.7930921316146851
17,0.12096366286277771,0.8980852365493774,0.16435328125953674,0.7894737124443054
18,0.11874102056026459,0.9047164916992188,0.1628313511610031,0.7921052575111389
19,0.11678317934274673,0.9082808494567871,0.16298311948776245,0.789802610874176
20,0.11563388258218765,0.9089025259017944,0.16249492764472961,0.8006578683853149
21,0.11394096165895462,0.9123839735984802,0.15927577018737793,0.8072368502616882
22,0.11282189935445786,0.914995014667511,0.15956638753414154,0.8016447424888611
23,0.1113627478480339,0.9173574447631836,0.15908598899841309,0.80460524559021
24,0.10991811007261276,0.9204658269882202,0.15918125212192535,0.8013157844543457
25,0.10882827639579773,0.9226624965667725,0.15836405754089355,0.8055921196937561
26,0.10752367973327637,0.9237815141677856,0.15855349600315094,0.7996710538864136
27,0.10646551847457886,0.9249834418296814,0.15721115469932556,0.807894766330719
28,0.10521423071622849,0.9271800518035889,0.1563512682914734,0.8098683953285217
29,0.10449787229299545,0.9273458123207092,0.1559361070394516,0.8115131855010986
30,0.10334958136081696,0.9318219423294067,0.15667656064033508,0.8069078922271729
31,0.10236343741416931,0.9322778582572937,0.15490494668483734,0.8095394968986511
32,0.10130954533815384,0.9344744682312012,0.15442876517772675,0.8213815689086914
33,0.10067262500524521,0.9333968758583069,0.1543850600719452,0.8180921077728271
34,0.09980025887489319,0.9361737370491028,0.15402071177959442,0.8167763352394104
35,0.0987553596496582,0.9371269941329956,0.1537845879793167,0.8141447305679321
36,0.0981026440858841,0.9384118318557739,0.15327057242393494,0.8197368383407593
37,0.09726262837648392,0.9388262629508972,0.1530650556087494,0.8200657963752747
38,0.09682072699069977,0.9397380352020264,0.1518552452325821,0.8207237124443054
39,0.09573768079280853,0.9410642981529236,0.15275901556015015,0.8184210658073425
40,0.09521504491567612,0.9423491358757019,0.1515055149793625,0.8256579041481018
41,0.09470444172620773,0.9442141652107239,0.15152883529663086,0.8174341917037964
42,0.09369120001792908,0.9447529911994934,0.15122142434120178,0.8177631497383118
43,0.09305513650178909,0.9459963440895081,0.15001840889453888,0.8243421316146851
44,0.09257082641124725,0.946659505367279,0.14952252805233002,0.8243421316146851
45,0.0920293778181076,0.9458720088005066,0.14895717799663544,0.8253289461135864
46,0.09113973379135132,0.9478614330291748,0.14912642538547516,0.8220394849777222
47,0.0906645655632019,0.9490218758583069,0.14919732511043549,0.8243421316146851
48,0.08989662677049637,0.9491876363754272,0.1483597308397293,0.8305920958518982
49,0.0893542617559433,0.9500994682312012,0.14969094097614288,0.8246710300445557
