,loss,accuracy,val_loss,val_accuracy
0,0.2270122766494751,0.6269065141677856,0.20695924758911133,0.6820291876792908
1,0.19056640565395355,0.7255470752716064,0.1909201592206955,0.7241379022598267
2,0.17530402541160583,0.7665368318557739,0.1857193410396576,0.7374005317687988
3,0.16443978250026703,0.7924402952194214,0.17947500944137573,0.7473474740982056
4,0.15680243074893951,0.8123756647109985,0.17271508276462555,0.7652519941329956
5,0.1517273187637329,0.8232758641242981,0.1709739863872528,0.7708885669708252
6,0.14704260230064392,0.8319794535636902,0.16695941984653473,0.7821618318557739
7,0.14314088225364685,0.8431283235549927,0.16685709357261658,0.7851458787918091
8,0.1395089030265808,0.8505056500434875,0.1609593629837036,0.798740029335022
9,0.13623858988285065,0.8578000664710999,0.16090403497219086,0.7950928211212158
10,0.13408829271793365,0.8614886999130249,0.15864574909210205,0.7947613000869751
11,0.13148532807826996,0.8682029247283936,0.1570090502500534,0.799403190612793
12,0.12910747528076172,0.873134970664978,0.15677499771118164,0.8070291876792908
13,0.12788105010986328,0.8774038553237915,0.15616118907928467,0.8023872971534729
14,0.12568697333335876,0.881672739982605,0.1551705300807953,0.8053713440895081
15,0.12437662482261658,0.8832476735115051,0.15263497829437256,0.8133289217948914
16,0.12253968417644501,0.8868948817253113,0.15185754001140594,0.8143236041069031
17,0.1212334856390953,0.8923242688179016,0.15397211909294128,0.8100132346153259
18,0.12111183255910873,0.8925729393959045,0.15164171159267426,0.8156498670578003
19,0.11995874345302582,0.8949353694915771,0.1500503122806549,0.817307710647583
20,0.11791428923606873,0.8975464105606079,0.15028534829616547,0.8226127028465271
21,0.11719530075788498,0.8990799188613892,0.1504155695438385,0.8133289217948914
22,0.11561968922615051,0.9045093059539795,0.15080489218235016,0.818965494632721
23,0.11507803201675415,0.9050066471099854,0.1481620967388153,0.8169761300086975
24,0.11377068608999252,0.9069131016731262,0.14934475719928741,0.8202917575836182
25,0.11383712291717529,0.9033073782920837,0.1484336107969284,0.8183023929595947
26,0.11196214705705643,0.9076176881790161,0.14582964777946472,0.827917754650116
27,0.11186952888965607,0.9096899628639221,0.14589455723762512,0.8252652287483215
28,0.11072805523872375,0.9130470752716064,0.14646387100219727,0.8209549188613892
29,0.11055605113506317,0.9103531241416931,0.14591240882873535,0.8292440176010132
30,0.10945262014865875,0.9124253988265991,0.14740876853466034,0.8239389657974243
31,0.10809621959924698,0.9165699481964111,0.14596854150295258,0.825596809387207
32,0.10809233039617538,0.9163212776184082,0.14730845391750336,0.8116710782051086
33,0.10766151547431946,0.9162383675575256,0.14289981126785278,0.8355437517166138
34,0.10680979490280151,0.9182692170143127,0.14503903687000275,0.8322281241416931
35,0.10566278547048569,0.9207559823989868,0.14500117301940918,0.8275862336158752
36,0.10539831221103668,0.9230355024337769,0.14376281201839447,0.8318965435028076
37,0.1051727756857872,0.9225381016731262,0.14337800443172455,0.8332228064537048
38,0.1046619787812233,0.9215849041938782,0.14380104839801788,0.8289124965667725
39,0.1042766347527504,0.9227453470230103,0.14358042180538177,0.8322281241416931
40,0.10425146669149399,0.9244446158409119,0.14438600838184357,0.8322281241416931
41,0.10366351902484894,0.9253564476966858,0.14415386319160461,0.8318965435028076
42,0.1034429743885994,0.9251077771186829,0.1433391273021698,0.8272546529769897
43,0.1023087203502655,0.9256879687309265,0.1441636085510254,0.825596809387207
44,0.10194973647594452,0.9285063147544861,0.14208157360553741,0.8362069129943848
45,0.10157456994056702,0.9290865659713745,0.1427372246980667,0.8325597047805786
46,0.10179520398378372,0.928091824054718,0.14111848175525665,0.837533175945282
47,0.101076140999794,0.9284648299217224,0.14233604073524475,0.8332228064537048
48,0.10086888074874878,0.9299569129943848,0.13990037143230438,0.8408488035202026
49,0.10057514160871506,0.9295009970664978,0.14123177528381348,0.8325597047805786
