,loss,accuracy,val_loss,val_accuracy
0,0.2614194452762604,0.5330321788787842,0.2517555356025696,0.5526315569877625
1,0.24647514522075653,0.5658985376358032,0.24382048845291138,0.5809210538864136
2,0.2395346611738205,0.5864555835723877,0.23924146592617035,0.5927631855010986
3,0.2344120740890503,0.6015832424163818,0.23603929579257965,0.5967105031013489
4,0.23059937357902527,0.6167523264884949,0.23324894905090332,0.6095394492149353
5,0.22741715610027313,0.6248756647109985,0.23101705312728882,0.6177631616592407
6,0.22493623197078705,0.6327917575836182,0.22899819910526276,0.6217105388641357
7,0.2229325920343399,0.6407493352890015,0.2278216928243637,0.6207236647605896
8,0.2213147133588791,0.645225465297699,0.2264479547739029,0.6282894611358643
9,0.21972216665744781,0.6490384340286255,0.22504691779613495,0.6345394849777222
10,0.2184983342885971,0.6526027917861938,0.22380974888801575,0.6332237124443054
11,0.21738748252391815,0.6576176881790161,0.22281958162784576,0.6404605507850647
12,0.21634726226329803,0.6572446823120117,0.22251282632350922,0.6401315927505493
13,0.2154463231563568,0.660601794719696,0.22142264246940613,0.6424342393875122
14,0.21456676721572876,0.6631714105606079,0.22071799635887146,0.6444078683853149
15,0.21381467580795288,0.6649535894393921,0.22072844207286835,0.6463815569877625
16,0.21355102956295013,0.6632957458496094,0.22023461759090424,0.6470394730567932
17,0.213091179728508,0.6656996011734009,0.219728022813797,0.6496710777282715
18,0.21246270835399628,0.6664041876792908,0.21884290874004364,0.6559210419654846
19,0.21157999336719513,0.6699684858322144,0.21867088973522186,0.6506578922271729
20,0.21114744246006012,0.6705073118209839,0.21815183758735657,0.6549342274665833
21,0.2106950432062149,0.6695125699043274,0.21782802045345306,0.6552631855010986
22,0.2101314812898636,0.6741130352020264,0.21722927689552307,0.6578947305679321
23,0.20961445569992065,0.673740029335022,0.21728098392486572,0.6539473533630371
24,0.20929338037967682,0.6753978729248047,0.2165130078792572,0.6529605388641357
25,0.20904120802879333,0.6751077771186829,0.2165617197751999,0.6572368144989014
26,0.20874780416488647,0.6763925552368164,0.2163647711277008,0.6578947305679321
27,0.20852650701999664,0.6771800518035889,0.21601086854934692,0.6588816046714783
28,0.20823274552822113,0.6782576441764832,0.2159101516008377,0.6569079160690308
29,0.20784054696559906,0.6795839071273804,0.21546465158462524,0.6592105031013489
30,0.20748890936374664,0.6814489364624023,0.21526885032653809,0.660855233669281
31,0.20727229118347168,0.682899534702301,0.21549147367477417,0.6625000238418579
32,0.20693188905715942,0.6814075112342834,0.21507182717323303,0.6598684191703796
33,0.20671358704566956,0.6832725405693054,0.21470455825328827,0.6588816046714783
34,0.20645679533481598,0.6844744682312012,0.2143692970275879,0.660197377204895
35,0.20612339675426483,0.6843501329421997,0.2143600434064865,0.6621710658073425
36,0.2059616595506668,0.6855106353759766,0.214133158326149,0.6578947305679321
37,0.2057076394557953,0.6845158934593201,0.2143956571817398,0.660855233669281
38,0.2054673433303833,0.6875414252281189,0.2139052301645279,0.660855233669281
39,0.20522144436836243,0.6877900958061218,0.21354207396507263,0.6575657725334167
40,0.20503917336463928,0.6877486705780029,0.21343699097633362,0.6615131497383118
41,0.20496316254138947,0.6873342394828796,0.21402214467525482,0.6618421077728271
42,0.20474372804164886,0.6884118318557739,0.21376462280750275,0.6588816046714783
43,0.20470616221427917,0.6887019276618958,0.21327391266822815,0.6638157963752747
44,0.20442797243595123,0.6901111006736755,0.21347281336784363,0.6621710658073425
45,0.20438756048679352,0.6899867653846741,0.21301722526550293,0.660197377204895
46,0.20410946011543274,0.6902768611907959,0.2127930372953415,0.6644737124443054
47,0.20405900478363037,0.6907327771186829,0.21261049807071686,0.6605263352394104
48,0.20402741432189941,0.6904841065406799,0.21233651041984558,0.6625000238418579
49,0.20385673642158508,0.6918103694915771,0.21261584758758545,0.664802610874176
