,loss,accuracy,val_loss,val_accuracy
0,0.2268785685300827,0.6221402287483215,0.20853331685066223,0.6883289217948914
1,0.1943446397781372,0.7218998670578003,0.19909560680389404,0.700596809387207
2,0.17881019413471222,0.7652934193611145,0.19047299027442932,0.729774534702301
3,0.16862282156944275,0.7915285229682922,0.18627075850963593,0.7350795865058899
4,0.16093188524246216,0.8100132346153259,0.18311066925525665,0.7539787888526917
5,0.15471720695495605,0.8267158269882202,0.17878328263759613,0.7606101036071777
6,0.14923951029777527,0.8386107683181763,0.17693191766738892,0.7662466764450073
7,0.1445576250553131,0.8501326441764832,0.17383407056331635,0.7725464105606079
8,0.14067602157592773,0.8587947487831116,0.17277777194976807,0.7788461446762085
9,0.137351393699646,0.8677470088005066,0.17014217376708984,0.7814986705780029
10,0.13397875428199768,0.8765749335289001,0.1685851365327835,0.7848142981529236
11,0.13092248141765594,0.8811339735984802,0.16685885190963745,0.7921087741851807
12,0.1282852441072464,0.8877652287483215,0.1676761955022812,0.7854774594306946
13,0.12621040642261505,0.8916196823120117,0.16526754200458527,0.7931034564971924
14,0.12387757003307343,0.8960129022598267,0.16386903822422028,0.7894562482833862
15,0.12195928394794464,0.8995358347892761,0.16330686211585999,0.7947613000869751
16,0.11976560950279236,0.90397047996521,0.1627027839422226,0.7957559823989868
17,0.11801040172576904,0.9071618318557739,0.1612693965435028,0.8047082424163818
18,0.11649344116449356,0.9093169569969177,0.1613137274980545,0.7984085083007812
19,0.11445659399032593,0.9132543206214905,0.16039374470710754,0.8010610342025757
20,0.11387660354375839,0.9142904281616211,0.16030167043209076,0.8003978729248047
21,0.11179032921791077,0.9185593724250793,0.15910965204238892,0.8003978729248047
22,0.1102360188961029,0.9205901622772217,0.15741895139217377,0.8123342394828796
23,0.10922286659479141,0.922330915927887,0.15733548998832703,0.8096817135810852
24,0.10807520896196365,0.9245275259017944,0.15711556375026703,0.8129973411560059
25,0.10656548291444778,0.9256879687309265,0.15709437429904938,0.8100132346153259
26,0.1053183376789093,0.9286306500434875,0.15579821169376373,0.8156498670578003
27,0.10433264821767807,0.9296667575836182,0.15462200343608856,0.8163129687309265
28,0.1031467616558075,0.9322364330291748,0.1543816477060318,0.8196286559104919
29,0.10248669236898422,0.9323192834854126,0.15459726750850677,0.8196286559104919
30,0.10170488804578781,0.9324021935462952,0.15377509593963623,0.816644549369812
31,0.10044334828853607,0.9353863000869751,0.1532483845949173,0.8229442834854126
32,0.09966777265071869,0.9376243352890015,0.15261124074459076,0.8209549188613892
33,0.09866932779550552,0.9386605024337769,0.15197893977165222,0.8249337077140808
34,0.09765105694532394,0.9396966099739075,0.15217944979667664,0.8186339735984802
35,0.09717892855405807,0.942100465297699,0.1525551825761795,0.8199602365493774
36,0.09664098173379898,0.9412301182746887,0.15156994760036469,0.8295755982398987
37,0.09569578617811203,0.9423491358757019,0.15168602764606476,0.8236074447631836
38,0.09492848813533783,0.9433023929595947,0.15081144869327545,0.8206233382225037
39,0.09424294531345367,0.943965494632721,0.15016858279705048,0.825596809387207
40,0.09351230412721634,0.9457062482833862,0.15027843415737152,0.8202917575836182
41,0.09297157824039459,0.946700930595398,0.14949114620685577,0.8299071788787842
42,0.09248416870832443,0.9474883675575256,0.14919206500053406,0.827917754650116
43,0.09165012836456299,0.9478199481964111,0.14929743111133575,0.8216180205345154
44,0.09095881879329681,0.9493534564971924,0.14892606437206268,0.8282493352890015
45,0.09072918444871902,0.9486902952194214,0.14840282499790192,0.8272546529769897
46,0.08985811471939087,0.9496435523033142,0.14843811094760895,0.827917754650116
47,0.08939617872238159,0.951052725315094,0.14891500771045685,0.828580915927887
48,0.08850418776273727,0.951052725315094,0.14759452641010284,0.8272546529769897
49,0.08814036846160889,0.9517987370491028,0.1469072550535202,0.8282493352890015
